Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima(ºC),Temperatura_Maxima(ºC),Vento_Velocidade_Minima(Km/h),Vento_Velocidade_Maxima(Km/h),Vento_Direcao,Vento_Intensidade
25/09/2019,Sao Jose do Rio Claro - MT,Nublado a encoberto com chuva,Estavel,22,33,50,95,W - SW,Fracos
26/09/2019,Sao Jose do Rio Claro - MT,Nublado com pancadas de chuva e trovoadas,Declinio,21,30,45,95,S - SE,Fracos/Moderados
27/09/2019,Sao Jose do Rio Claro - MT,Parcialmente nublado a claro,Estavel,21,34,40,90,E - NE,Fracos
28/09/2019,Sao Jose do Rio Claro - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,20,32,50,95,NW - N,Calmos/Fracos
29/09/2019,Sao Jose do Rio Claro - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,20,34,55,95,NW - N,Calmos/Fracos
30/09/2019,Sao Jose do Rio Claro - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,35,55,95,NW - N,Calmos/Fracos
01/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,21,36,25,85,NW - SW,Fracos/Moderados
02/09/2019,Sao Jose dos Quatro Marcos - MT,Parcialmente nublado a claro,Estavel,20,38,30,90,SW - NW,Calmos/Fracos
03/09/2019,Sao Jose dos Quatro Marcos - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,20,34,35,80,SE,Fracos/Moderados
04/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,21,35,35,85,SE,Fracos/Moderados
05/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,23,36,25,85,SE,Fracos/Moderados
06/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,23,39,25,80,SE - W,Fracos/Moderados
07/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,21,38,30,80,NE - NW,Fracos/Moderados
08/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,22,38,25,80,NE - NW,Fracos/Moderados
09/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,23,39,25,80,NE - NW,Fracos/Moderados
10/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,20,38,15,60,N,Fracos/Moderados
11/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,21,38,15,70,N - NW,Fracos/Moderados
12/09/2019,Sao Jose dos Quatro Marcos - MT,Parcialmente nublado a nublado,Declinio,21,35,35,85,NW - SW,Fracos/Moderados
13/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Declinio,17,34,20,75,SW - S,Moderados/Fracos
14/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Elevacao,19,38,25,75,E - NW,Fracos
15/09/2019,Sao Jose dos Quatro Marcos - MT,Claro,Estavel,22,40,15,70,NE - NW,Moderados/Fracos
16/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,23,39,20,70,N - NE,Moderados/Fracos
17/09/2019,Sao Jose dos Quatro Marcos - MT,Parcialmente nublado a claro,Estavel,23,39,20,70,SE - W,Calmos/Fracos
18/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,23,39,15,75,N - NW,Fracos/Moderados
19/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,22,39,20,70,NW,Fracos/Moderados
20/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,38,45,90,N - NW,Fracos/Moderados
21/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,36,30,75,SE,Fracos/Moderados
22/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,35,30,75,SE,Fracos/Moderados
23/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,22,36,30,85,SE,Fracos/Moderados
24/09/2019,Sao Jose dos Quatro Marcos - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,35,85,NE - NW,Fracos
25/09/2019,Sao Jose dos Quatro Marcos - MT,Nublado a encoberto com chuva,Declinio,22,34,50,95,W - SW,Moderados/Fracos
26/09/2019,Sao Jose dos Quatro Marcos - MT,Encoberto a nublado com possibilidade de chuva,Declinio,19,29,45,95,SW - W,Moderados/Fracos
27/09/2019,Sao Jose dos Quatro Marcos - MT,Parcialmente nublado a claro,Estavel,21,35,40,90,SE - NW,Fracos
28/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado,Estavel,22,34,50,95,E - W,Calmos/Fracos
29/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,50,90,NE - SW,Calmos/Fracos
30/09/2019,Sao Jose dos Quatro Marcos - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,45,90,N - NW,Calmos/Fracos
01/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,21,38,30,90,E - NE,Fracos/Moderados
02/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,20,37,35,90,E - NE,Fracos/Moderados
03/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,39,20,80,SE - E,Calmos/Fracos
04/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,23,39,20,80,E,Fracos/Moderados
05/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,23,39,30,90,E,Fracos/Moderados
06/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,23,38,30,80,SE - E,Moderados/Fortes
07/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,37,35,85,E,Moderados/Fortes
08/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,23,36,30,80,E - NE,Moderados/Fortes
09/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,36,30,85,E - NE,Fracos/Moderados
10/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,18,37,15,70,NE - NW,Fracos/Moderados
11/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,39,15,70,NE,Fracos/Moderados
12/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,21,39,15,70,E,Fracos
13/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,39,15,70,NE - E,Fracos/Moderados
14/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,23,40,15,65,E - NE,Fracos/Moderados
15/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,23,38,15,70,E - NE,Fracos/Moderados
16/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,38,20,70,E - NE,Fracos/Moderados
17/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,39,20,80,SE - NE,Fracos/Moderados
18/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,39,15,60,N - NW,Fracos/Moderados
19/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,40,15,70,N - NE,Fracos/Moderados
20/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,22,41,15,70,NW - N,Fracos
21/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,25,39,30,80,SE - NE,Calmos/Fracos
22/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,26,38,35,85,SE - NE,Calmos/Fracos
23/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,26,37,35,85,E - NE,Fracos/Moderados
24/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado,Estavel,23,38,30,75,E - NE,Moderados/Fracos
25/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,38,30,75,N - E,Fracos
26/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,36,35,80,W - NW,Fracos/Moderados
27/09/2019,Sao Jose do Xingu - MT,Nublado com chuva,Estavel,22,33,45,95,W - N,Fracos
28/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,35,90,S - SW,Fracos/Moderados
29/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,35,90,E - NW,Calmos/Fracos
30/09/2019,Sao Jose do Xingu - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,30,90,E - NE,Calmos/Fracos
01/09/2019,Sao Luis - MA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,31,55,95,SE - E,Fracos/Moderados
02/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,24,33,55,95,SE - E,Fracos/Moderados
03/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,23,33,50,95,SE - E,Fracos/Moderados
04/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,24,33,50,95,SE - E,Fracos/Moderados
05/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,24,31,60,95,SE - E,Fracos/Moderados
06/09/2019,Sao Luis - MA,Claro a nublado,Estavel,24,32,55,90,SE - E,Fracos/Moderados
07/09/2019,Sao Luis - MA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,23,31,60,95,SE - E,Fracos/Moderados
08/09/2019,Sao Luis - MA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,24,31,60,95,SE - E,Fracos/Moderados
09/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,24,32,60,95,SE - E,Fracos/Moderados
10/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,24,33,50,95,E - NE,Moderados
11/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,24,33,55,100,E - NE,Moderados
12/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,23,33,55,100,E - NE,Moderados
13/09/2019,Sao Luis - MA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,32,60,100,NE,Moderados
14/09/2019,Sao Luis - MA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,32,60,100,NE,Moderados
15/09/2019,Sao Luis - MA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,60,100,NE,Moderados
17/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,25,31,60,90,SE - E,Fracos/Moderados
18/09/2019,Sao Luis - MA,Claro a nublado,Estavel,25,32,55,100,NE,Moderados
19/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,25,33,55,100,NE,Moderados
20/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,25,33,55,100,NE,Moderados
21/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,25,33,55,100,NE,Moderados
22/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,24,33,55,100,NE,Moderados
23/09/2019,Sao Luis - MA,Claro a parcialmente nublado,Estavel,24,33,55,100,NE,Moderados
24/09/2019,Sao Luis - MA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,30,60,100,NE,Moderados
25/09/2019,Sao Luis - MA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,31,60,100,NE,Moderados
26/09/2019,Sao Luis - MA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,55,100,NE,Moderados
27/09/2019,Sao Luis - MA,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,25,32,55,100,NE,Moderados
28/09/2019,Sao Luis - MA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,25,31,55,100,NE,Moderados
29/09/2019,Sao Luis - MA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,31,55,100,NE,Moderados
30/09/2019,Sao Luis - MA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,32,55,100,NE,Moderados
10/09/2019,Sao Luiz - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,32,55,95,NE - N,Fracos/Moderados
11/09/2019,Sao Luiz - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,32,60,95,SE,Fracos
12/09/2019,Sao Luiz - RR,Parcialmente nublado a nublado com possibilidade de chuva,Estavel,23,33,55,95,NW - SE,Fracos
13/09/2019,Sao Luiz - RR,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,50,90,NE - SE,Fracos
14/09/2019,Sao Luiz - RR,Claro a parcialmente nublado,Estavel,23,34,50,90,NE - NW,Fracos
15/09/2019,Sao Luiz - RR,Claro a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,50,90,N - NW,Fracos
17/09/2019,Sao Luiz - RR,Parcialmente nublado a nublado com chuva,Estavel,24,33,55,95,NE - SE,Fracos
18/09/2019,Sao Luiz - RR,Parcialmente nublado a nublado com chuva,Estavel,23,33,55,95,N - SE,Fracos
19/09/2019,Sao Luiz - RR,Nublado a parcialmente nublado com chuva,Estavel,23,32,60,95,NE - SE,Fracos
20/09/2019,Sao Luiz - RR,Claro a poucas nuvens,Estavel,23,36,65,95,NE - NE,Fracos/Moderados
21/09/2019,Sao Luiz - RR,Claro a poucas nuvens,Estavel,23,36,65,95,NE - NE,Fracos/Moderados
22/09/2019,Sao Luiz - RR,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,36,65,95,NE - SE,Fracos
23/09/2019,Sao Luiz - RR,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Declinio,23,34,65,95,NE - SE,Fracos
24/09/2019,Sao Luiz - RR,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,65,95,NE - SE,Fracos
25/09/2019,Sao Luiz - RR,Nublado com chuva,Declinio,23,29,75,95,N - SE,Fracos
26/09/2019,Sao Luiz - RR,Parcialmente nublado com chuva em areas isoladas,Declinio,23,31,65,95,NE - E,Fracos
27/09/2019,Sao Luiz - RR,Nublado a parcialmente nublado com chuva,Declinio,23,30,65,95,NE - W,Fracos
28/09/2019,Sao Luiz - RR,Nublado a parcialmente nublado com chuva,Declinio,23,29,65,95,NE - E,Fracos
29/09/2019,Sao Luiz - RR,Nublado a parcialmente nublado com chuva,Declinio,23,29,65,95,E - N,Fracos
01/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,22,32,55,95,SE - NE,Fracos/Moderados
02/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,22,33,55,95,SE - NE,Fracos/Moderados
03/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,21,33,55,95,E - NE,Fracos/Moderados
04/09/2019,Sao Miguel do Guama - PA,Claro a nublado,Estavel,22,33,55,95,E - NE,Fracos/Moderados
05/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,22,33,50,95,SE - NE,Fracos/Moderados
06/09/2019,Sao Miguel do Guama - PA,Claro a nublado com chuva e trovoadas a tarde e a noite,Estavel,22,33,50,95,SE - E,Fracos/Moderados
07/09/2019,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,22,32,55,95,E - NE,Fracos/Moderados
08/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,22,33,50,95,E - NE,Fracos/Moderados
09/09/2019,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,22,33,50,95,E - NE,Fracos/Moderados
10/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado,Estavel,22,33,50,95,E - NE,Fracos/Moderados
11/09/2019,Sao Miguel do Guama - PA,Claro a nublado,Estavel,22,33,50,95,E - NE,Fracos/Moderados
12/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado,Estavel,22,32,50,95,E - NE,Fracos/Moderados
13/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,22,33,50,95,SE - NE,Fracos/Moderados
14/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,33,50,95,SE - E,Fracos/Moderados
15/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva a tarde,Estavel,22,33,50,95,E - NE,Fracos/Moderados
16/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado,Estavel,23,33,50,95,SE - NE,Fracos/Moderados
17/09/2019,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,33,50,95,SE - NE,Fracos/Moderados
18/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado,Estavel,22,33,50,95,SE - E,Fracos/Moderados
19/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado,Estavel,21,33,50,95,SE - E,Fracos/Moderados
20/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado,Estavel,22,33,50,95,SE - E,Fracos/Moderados
21/09/2019,Sao Miguel do Guama - PA,Claro a nublado,Estavel,23,33,50,95,SE - E,Fracos/Moderados
22/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado,Estavel,22,34,45,95,SE - E,Fracos/Moderados
23/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado,Estavel,22,34,45,95,SE - E,Fracos/Moderados
24/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,22,34,45,95,NE,Fracos
25/09/2019,Sao Miguel do Guama - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,22,32,55,100,NE,Fracos
26/09/2019,Sao Miguel do Guama - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,22,32,55,100,E - NE,Fracos
27/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,22,33,50,95,E - NE,Fracos/Moderados
28/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,22,34,55,95,E - NE,Fracos/Moderados
29/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,22,34,50,95,NE,Fracos/Moderados
30/09/2019,Sao Miguel do Guama - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,21,34,50,95,NE,Fracos/Moderados
01/09/2019,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,24,31,60,95,N - SE,Calmos/Fracos
02/09/2019,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com chuva,Estavel,24,30,65,95,NW - N,Calmos/Fracos
03/09/2019,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,24,32,60,95,N - E,Calmos/Fracos
04/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,32,60,95,SE - NE,Fracos
05/09/2019,Sao Paulo de Olivenca - AM,Nublado com chuva,Estavel,22,30,70,100,W - SW,Fracos
07/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,55,95,NW - NE,Fracos
08/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,55,95,SW - SE,Fracos
10/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,32,60,95,N - NE,Fracos
11/09/2019,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,23,32,60,95,N - SE,Calmos/Fracos
12/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado,Estavel,23,33,55,90,NW - E,Calmos/Fracos
13/09/2019,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado,Estavel,22,34,55,90,SW - SE,Fracos
14/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,24,32,65,95,SW - S,Fracos
15/09/2019,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado com chuva em areas isoladas,Estavel,23,33,60,90,NW,Fracos
16/09/2019,Sao Paulo de Olivenca - AM,Nublado com chuva,Estavel,23,29,65,95,NW - N,Fracos
17/09/2019,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado,Estavel,24,34,55,85,N - SW,Fracos
18/09/2019,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado,Estavel,24,34,55,90,W - NE,Fracos
19/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado,Estavel,24,34,55,90,NE,Fracos
20/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,90,NE - E,Fracos
21/09/2019,Sao Paulo de Olivenca - AM,Nublado com pancadas de chuva,Estavel,24,31,65,95,W - E,Fracos
22/09/2019,Sao Paulo de Olivenca - AM,Nublado com chuva,Estavel,23,30,70,95,W - SW,Fracos
24/09/2019,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,22,31,65,95,NW - NE,Fracos
25/09/2019,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado com chuva em areas isoladas,Estavel,23,32,60,95,NW,Fracos
26/09/2019,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado com chuva em areas isoladas,Estavel,23,32,60,90,W - SE,Fracos
27/09/2019,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,31,65,95,N - SE,Fracos
28/09/2019,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado,Estavel,23,34,55,90,N - NE,Fracos
29/09/2019,Sao Paulo de Olivenca - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,90,N - NE,Fracos
30/09/2019,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,24,32,65,95,N - NE,Fracos
01/09/2019,Sao Sebastiao da Boa Vista - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,33,55,95,E - NE,Fracos/Moderados
02/09/2019,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,33,50,95,E - NE,Fracos/Moderados
